Symbol,Description,Market Capitalization,Average Volume (10 Day),Price,Universe,Sector,Industry,Sub-Industry
RIOT,Riot Platforms Inc,$6B (Small),"16,568,980",$15.30,Domestic,Information Technology,Software,Application Software
RKLB,Rocket Lab Corp,$33B (Mid),"22,707,500",$61.49,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
RMBS,Rambus Inc,$10B (Mid),"1,279,170",$94.23,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
RMD,Resmed Inc,$37B (Mid),"860,400",$252.27,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
RNA,Avidity Biosciences Inc,$11B (Mid),"2,415,030",$71.83,Domestic,Health Care,Biotechnology,Biotechnology
RNG,RingCentral Inc,$3B (Small),"1,214,960",$31.07,Domestic,Information Technology,Software,Application Software
ROAD,Construction Partners Inc,$6B (Small),"465,890",$110.08,Domestic,Industrials,Construction & Engineering,Construction & Engineering
ROIV,Roivant Sciences Ltd,$15B (Mid),"7,591,790",$22.10,Domestic,Health Care,Biotechnology,Biotechnology
ROK,Rockwell Automation Inc,$45B (Large),"849,580",$405.18,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
ROL,Rollins Inc,$29B (Mid),"2,391,960",$60.05,Domestic,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
ROP,Roper Technologies Inc,$48B (Large),"902,560",$445.86,Domestic,Information Technology,Software,Application Software
RPM,RPM International Inc,$14B (Mid),"933,450",$107.22,Domestic,Materials,Chemicals,Specialty Chemicals
RPRX,Royalty Pharma PLC,$22B (Mid),"4,980,310",$38.39,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
RRX,Regal Rexnord Corp,$10B (Mid),"886,840",$150.16,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
RS,Reliance Inc,$15B (Mid),"321,350",$291.53,Domestic,Materials,Metals & Mining,Steel
RSG,Republic Services Inc,$66B (Large),"1,412,280",$213.65,Domestic,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
RTO,Rentokil Initial PLC,$14B (Mid),"649,070",$28.68,International (ADR),Industrials,Commercial Services & Supplies,Environmental & Facilities Services
RTX,RTX Corp,$240B (Large),"5,014,320",$178.66,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
RUN,Sunrun Inc,$4B (Small),"5,769,100",$17.93,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
RUSHA,Rush Enterprises Inc,$3B (Small),"468,310",$56.30,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
RVMD,Revolution Medicines Inc,$15B (Mid),"2,151,690",$78.92,Domestic,Health Care,Biotechnology,Biotechnology
RVTY,Revvity Inc,$11B (Mid),"1,156,830",$100.49,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
RXO,RXO Inc,$3B (Small),"1,667,810",$15.43,Domestic,Industrials,Ground Transportation,Cargo Ground Transportation
RXRX,Recursion Pharmaceuticals Inc,$2B (Small),"19,065,490",$4.33,Domestic,Health Care,Biotechnology,Biotechnology
RYAAY,Ryanair Holdings PLC,$37B (Mid),"1,148,820",$71.21,International (ADR),Industrials,Passenger Airlines,Passenger Airlines
RYCEY,Rolls-Royce Holdings PLC,$124B (Large),"2,963,510",$14.77,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
RYTM,Rhythm Pharmaceuticals Inc,$8B (Small),"1,107,680",$113.56,Domestic,Health Care,Biotechnology,Biotechnology
S,SentinelOne Inc,$5B (Small),"14,694,660",$15.08,Domestic,Information Technology,Software,Systems Software
SA,Seabridge Gold Inc,$3B (Small),"1,082,080",$29.87,International (ADR),Materials,Metals & Mining,Gold
SAIA,Saia Inc,$9B (Mid),"619,390",$345.05,Domestic,Industrials,Ground Transportation,Cargo Ground Transportation
SAIC,Science Applications International Corp,$5B (Small),"993,180",$100.18,Domestic,Industrials,Professional Services,Research & Consulting Services
SAIL,SailPoint Inc,$12B (Mid),"2,888,970",$21.03,Domestic,Information Technology,Software,Application Software
SANM,Sanmina Corp,$9B (Mid),"594,060",$160.63,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
SAP,SAP SE,$286B (Large),"1,390,800",$244.83,International (ADR),Information Technology,Software,Application Software
SARO,"StandardAero, Inc.",$9B (Mid),"1,570,460",$27.80,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
SBSW,Sibanye Stillwater Ltd,$9B (Mid),"4,963,180",$13.29,International (ADR),Materials,Metals & Mining,Precious Metals & Minerals
SCCO,Southern Copper Corp,$117B (Large),"1,111,580",$142.41,Domestic,Materials,Metals & Mining,Copper
SEE,Sealed Air Corp,$6B (Small),"2,916,950",$42.00,Domestic,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials
SHC,Sotera Health Co,$5B (Small),"2,921,690",$16.83,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
SHOP,Shopify Inc,$214B (Large),"6,523,100",$164.19,International (ADR),Information Technology,IT Services,Internet Services & Infrastructure
SHW,Sherwin-Williams Co,$81B (Large),"1,646,910",$328.69,Domestic,Materials,Chemicals,Specialty Chemicals
SID,Companhia Siderurgica Nacional SA,$2B (Small),"2,677,340",$1.81,International (ADR),Materials,Metals & Mining,Steel
SIEGY,Siemens AG,$217B (Large),"121,840",$139.28,International (ADR),Industrials,Industrial Conglomerates,Industrial Conglomerates
SIMO,Silicon Motion Technology Corp,$3B (Small),"296,990",$87.71,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SITE,SiteOne Landscape Supply Inc,$6B (Small),"597,800",$129.87,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
SITM,SiTime Corp,$9B (Mid),"460,470",$362.05,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SKYW,SkyWest Inc,$4B (Small),"269,670",$105.84,Domestic,Industrials,Passenger Airlines,Passenger Airlines
SLAB,Silicon Laboratories Inc,$4B (Small),"286,760",$136.39,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SLGN,Silgan Holdings Inc,$4B (Small),"1,044,820",$40.04,Domestic,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers"
SLNO,Soleno Therapeutics Inc,$3B (Small),"1,513,870",$52.00,Domestic,Health Care,Biotechnology,Biotechnology
SMCAY,SMC Corp,$23B (Mid),"256,740",$17.95,International (ADR),Industrials,Machinery,Industrial Machinery & Supplies & Components
SMCI,Super Micro Computer Inc,$19B (Mid),"19,529,350",$32.33,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
SMG,Scotts Miracle-Gro Co,$3B (Small),"763,050",$57.75,Domestic,Materials,Chemicals,Fertilizers & Agricultural Chemicals
SMMT,Summit Therapeutics Inc,$13B (Mid),"2,752,760",$17.57,Domestic,Health Care,Biotechnology,Biotechnology
SMR,Nuscale Power Corp,$6B (Small),"24,840,270",$18.34,Domestic,Industrials,Electrical Equipment,Heavy Electrical Equipment
SMTC,Semtech Corp,$7B (Small),"1,650,040",$72.89,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SNA,Snap-On Inc,$18B (Mid),"309,100",$350.83,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
SNDK,Sandisk Corp,$30B (Mid),"9,266,780",$206.18,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
SNDR,Schneider National Inc,$5B (Small),"1,217,730",$27.01,Domestic,Industrials,Ground Transportation,Cargo Ground Transportation
SNN,Smith & Nephew PLC,$14B (Mid),"552,510",$32.63,International (ADR),Health Care,Health Care Equipment & Supplies,Health Care Equipment
SNOW,Snowflake Inc,$75B (Large),"9,135,450",$217.93,Domestic,Information Technology,IT Services,Internet Services & Infrastructure
SNPS,Synopsys Inc,$86B (Large),"2,837,880",$452.95,Domestic,Information Technology,Software,Application Software
SNX,TD Synnex Corp,$13B (Mid),"693,370",$155.66,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
SNY,Sanofi SA,$118B (Large),"2,672,830",$48.68,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
SOLS,Solstice Advanced Materials Inc,$8B (Mid),"2,623,400",$49.99,Domestic,Materials,Chemicals,Specialty Chemicals
SOLV,Solventum Corp,$14B (Mid),"1,076,950",$82.98,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Supplies
SON,Sonoco Products Co,$4B (Small),"883,980",$42.46,Domestic,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials
SOUN,SoundHound AI Inc,$5B (Small),"22,661,530",$11.65,Domestic,Information Technology,Software,Application Software
SPNS,Sapiens International Corporation NV,$2B (Small),"473,480",$43.47,International (ADR),Information Technology,Software,Application Software
SPSC,SPS Commerce Inc,$3B (Small),"496,200",$86.23,Domestic,Information Technology,Software,Application Software
SPXC,SPX Technologies Inc,$11B (Mid),"395,950",$219.94,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
SQM,Sociedad Quimica y Minera de Chile SA,$9B (Mid),"1,348,170",$65.83,International (ADR),Materials,Chemicals,Specialty Chemicals
SRPT,Sarepta Therapeutics Inc,$2B (Small),"3,231,010",$21.53,Domestic,Health Care,Biotechnology,Biotechnology
SRRK,Scholar Rock Holding Corp,$5B (Small),"1,657,240",$46.87,Domestic,Health Care,Biotechnology,Biotechnology
SSD,Simpson Manufacturing Co Inc,$7B (Small),"342,540",$169.47,Domestic,Industrials,Building Products,Building Products
SSL,Sasol Ltd,$4B (Small),"781,230",$6.26,International (ADR),Materials,Chemicals,Diversified Chemicals
SSNC,SS&C Technologies Holdings Inc,$21B (Mid),"1,199,550",$86.98,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
SSRM,SSR Mining Inc,$5B (Small),"2,438,660",$22.21,Domestic,Materials,Metals & Mining,Gold
SSUMY,Sumitomo Corp,$41B (Mid),"95,820",$34.41,International (ADR),Industrials,Trading Companies & Distributors,Trading Companies & Distributors
ST,Sensata Technologies Holding PLC,$5B (Small),"1,604,490",$34.78,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
STE,STERIS plc,$25B (Mid),"621,800",$251.79,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
STLD,Steel Dynamics Inc,$25B (Mid),"1,197,730",$171.97,Domestic,Materials,Metals & Mining,Steel
STM,STMicroelectronics NV,$23B (Mid),"7,073,810",$26.00,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
STN,Stantec Inc,$11B (Mid),"190,130",$93.64,International (ADR),Industrials,Construction & Engineering,Construction & Engineering
STRL,Sterling Infrastructure Inc,$10B (Mid),"675,690",$315.15,Domestic,Industrials,Construction & Engineering,Construction & Engineering
STVN,Stevanato Group SpA,$6B (Small),"315,620",$20.82,International (ADR),Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
STX,Seagate Technology Holdings PLC,$63B (Large),"3,167,660",$287.64,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
SUPN,Supernus Pharmaceuticals Inc,$3B (Small),"589,960",$47.16,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
SW,Smurfit WestRock PLC,$19B (Mid),"5,536,910",$37.19,Domestic,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials
SWK,Stanley Black & Decker Inc,$12B (Mid),"1,600,710",$75.68,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
SWKS,Skyworks Solutions Inc,$10B (Mid),"2,568,310",$66.97,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SXI,Standex International Corp,$3B (Small),"174,700",$232.83,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
SXT,Sensient Technologies Corp,$4B (Small),"289,720",$93.91,Domestic,Materials,Chemicals,Specialty Chemicals
SYK,Stryker Corp,$135B (Large),"1,571,010",$354.09,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SYM,Symbotic Inc,$37B (Mid),"5,126,840",$61.43,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
SYNA,Synaptics Inc,$3B (Small),"559,570",$77.43,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SYRE,Spyre Therapeutics Inc,$3B (Small),"878,390",$33.62,Domestic,Health Care,Biotechnology,Biotechnology
TAK,Takeda Pharmaceutical Co Ltd,$45B (Large),"2,116,460",$14.33,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
TARS,Tarsus Pharmaceuticals Inc,$3B (Small),"441,590",$81.35,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
TDC,Teradata Corp,$3B (Small),"1,682,210",$31.30,Domestic,Information Technology,Software,Systems Software
TDG,TransDigm Group Inc,$73B (Large),"262,030","$1,294.65",Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
TDY,Teledyne Technologies Inc,$24B (Mid),"343,420",$518.22,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
TEAM,Atlassian Corp,$43B (Large),"2,235,250",$162.04,Domestic,Information Technology,Software,Application Software
TECH,Bio-Techne Corp,$9B (Mid),"1,807,500",$58.51,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TEL,TE Connectivity PLC,$68B (Large),"2,190,810",$230.16,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
TEM,Tempus AI Inc,$13B (Mid),"3,118,270",$70.61,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TENB,Tenable Holdings Inc,$3B (Small),"1,224,090",$26.28,Domestic,Information Technology,Software,Systems Software
TER,Teradyne Inc,$30B (Mid),"2,944,340",$193.37,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
TERN,Terns Pharmaceuticals Inc,$5B (Small),"6,588,630",$45.00,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
TEVA,Teva Pharmaceutical Industries Ltd,$34B (Mid),"10,701,650",$29.79,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
TEX,Terex Corp,$3B (Small),"1,335,450",$51.51,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
TFX,Teleflex Inc,$6B (Small),"942,620",$126.88,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TGLS,Tecnoglass Inc,$2B (Small),"413,660",$53.21,Domestic,Industrials,Building Products,Building Products
TGTX,TG Therapeutics Inc,$5B (Small),"1,445,410",$31.35,Domestic,Health Care,Biotechnology,Biotechnology
THC,Tenet Healthcare Corp,$18B (Mid),"888,900",$199.40,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
THLLY,Thales SA,$56B (Large),"189,670",$54.20,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
TIC,TIC Solutions Inc,$2B (Small),"2,453,830",$10.58,Domestic,Industrials,Professional Services,Research & Consulting Services
TKR,Timken Co,$6B (Small),"793,270",$87.38,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
TMC,TMC the metals company Inc,$3B (Small),"10,084,760",$6.64,International (ADR),Materials,Metals & Mining,Diversified Metals & Mining
TMDX,Transmedics Group Inc,$4B (Small),"779,500",$126.79,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TMO,Thermo Fisher Scientific Inc,$215B (Large),"1,560,150",$572.28,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TNET,TriNet Group Inc,$3B (Small),"330,890",$59.29,Domestic,Industrials,Professional Services,Human Resource & Employment Services
TPC,Tutor Perini Corp,$4B (Small),"538,610",$67.34,Domestic,Industrials,Construction & Engineering,Construction & Engineering
TREX,Trex Company Inc,$4B (Small),"2,104,230",$35.08,Domestic,Industrials,Building Products,Building Products
TRI,Thomson Reuters Corp,$58B (Large),"764,680",$130.70,International (ADR),Industrials,Professional Services,Research & Consulting Services
TRMB,Trimble Inc,$19B (Mid),"1,185,790",$80.26,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
TRN,Trinity Industries Inc,$2B (Small),"530,130",$28.31,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
TRU,TransUnion,$16B (Mid),"1,705,740",$84.65,Domestic,Industrials,Professional Services,Research & Consulting Services
TSEM,Tower Semiconductor Ltd,$13B (Mid),"1,908,040",$118.94,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
TSM,Taiwan Semiconductor Manufacturing Co Ltd,$2T (Large),"11,984,270",$292.04,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
TT,Trane Technologies PLC,$87B (Large),"1,324,040",$391.19,Domestic,Industrials,Building Products,Building Products
TTAM,Titan America SA,$3B (Small),"323,860",$16.62,Domestic,Materials,Construction Materials,Construction Materials
TTAN,ServiceTitan Inc,$10B (Mid),"1,705,330",$104.07,Domestic,Information Technology,Software,Application Software
TTC,Toro Co,$7B (Small),"939,830",$73.99,Domestic,Industrials,Machinery,Agricultural & Farm Machinery
TTDKY,TDK Corp,$28B (Mid),"128,600",$14.74,International (ADR),Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
TTEK,Tetra Tech Inc,$9B (Mid),"2,220,220",$34.56,Domestic,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
